id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
6433,UASK,medium_airport,Ust-Kamennogorsk Airport,50.036598205566406,82.49420166015625,939,AS,KZ,KZ-VOS,Ust Kamenogorsk,yes,UASK,UKK,NA,NA,https://en.wikipedia.org/wiki/Ust-Kamenogorsk_Airport,"Ust-Kamennogorsk Airport, Аэропорт Усть-Каменногорск"
6434,UASP,medium_airport,Pavlodar Airport,52.19499969482422,77.07389831542969,410,AS,KZ,KZ-PAV,Pavlodar,yes,UASP,PWQ,NA,NA,https://en.wikipedia.org/wiki/Pavlodar_Airport,Pavlodar South
6435,UASS,medium_airport,Semipalatinsk Airport,50.351295,80.234398,761,AS,KZ,KZ-VOS,Semey,yes,UASS,PLX,NA,NA,https://en.wikipedia.org/wiki/Semipalitinsk_Airport,Semey Airport
6436,UATE,medium_airport,Aktau Airport,43.8601,51.091999,73,AS,KZ,KZ-MAN,Aktau,yes,UATE,SCO,NA,http://aktau-airport.kz/,https://en.wikipedia.org/wiki/Aktau_Airport,Akshukyr
6437,UATG,medium_airport,Atyrau Airport,47.12189865112305,51.8213996887207,-72,AS,KZ,KZ-ATY,Atyrau,yes,UATG,GUW,NA,NA,https://en.wikipedia.org/wiki/Atyrau_Airport,NA
6438,UATT,medium_airport,Aktobe Airport,50.2458,57.206699,738,AS,KZ,KZ-AKT,Aktyubinsk,yes,UATT,AKX,NA,NA,https://en.wikipedia.org/wiki/Aktobe_Airport,"Aktyubinsk Airport, Aktubinsk Airport, Аэропорт Актюбинск"
6439,UAUU,medium_airport,Kostanay West Airport,53.20690155029297,63.55030059814453,595,AS,KZ,KZ-KUS,Kostanay,yes,UAUU,KSN,NA,NA,https://en.wikipedia.org/wiki/Kostanai_Airport,NA
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.467498779296875,50.04669952392578,10,AS,AZ,AZ-BA,Baku,yes,UBBB,GYD,NA,http://www.airport-baku.com/,https://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,"BAK, Bina International Airport, Heydər Əliyev adına beynəlxalq hava limanı"
6441,UBBG,medium_airport,Ganja International Airport,40.737701,46.3176,1083,AS,AZ,AZ-GA,Ganja,yes,UBBG,KVD,NA,NA,https://en.wikipedia.org/wiki/Ganja_International_Airport,"Gyandzha Airport, Аэропорт Гянджа"
6442,UBBN,medium_airport,Nakhchivan Airport,39.18880081176758,45.45840072631836,2863,AS,AZ,AZ-NX,Nakhchivan,yes,UBBN,NAJ,NA,NA,https://en.wikipedia.org/wiki/Nakhichevan_Airport,"Nakhichevan Airport, Аэропорт Нахичевань, UB15"
300740,UBBQ,medium_airport,Gabala International Airport,40.826667,47.7125,935,AS,AZ,AZ-QAB,Gabala,yes,UBBQ,GBB,NA,NA,https://en.wikipedia.org/wiki/Gabala_Airport,"Qəbələ, Qabala"
6444,UDSG,medium_airport,Gyumri Shirak Airport,40.7504005432,43.859298706100006,5000,AS,AM,AM-SH,Gyumri,yes,UDSG,LWN,NA,http://www.aviation.am/eng/gorc/aeroport.htm,https://en.wikipedia.org/wiki/Shirak_Airport,UGEL
6446,UDYZ,large_airport,Zvartnots International Airport,40.1473007202,44.3959007263,2838,AS,AM,AM-ER,Yerevan,yes,UDYZ,EVN,NA,http://www.aia-zvartnots.aero/,https://en.wikipedia.org/wiki/Zvartnots_International_Airport,"UGEE, Erevan Airport, Erivan Airport, Аэропорт Звартноц, Аэропорт Ереван"
6447,UEEE,medium_airport,Yakutsk Airport,62.093299865722656,129.77099609375,325,AS,RU,RU-SA,Yakutsk,yes,UEEE,YKS,NA,NA,https://en.wikipedia.org/wiki/Yakutsk_Airport,NA
5751,UELL,medium_airport,Chulman Airport,56.913898468018,124.91400146484,2812,AS,RU,RU-SA,Neryungri,yes,UELL,NER,NA,NA,https://en.wikipedia.org/wiki/Chulman_Airport,"Neryungri Airport, Аэропорт Чульман, Аэропорт Нерюнгри, CNN"
32509,UEMA,medium_airport,Moma Airport,66.450861,143.261551,656,EU,RU,RU-SA,Khonuu,yes,UEMA,MQJ,NA,NA,https://en.wikipedia.org/wiki/Moma_Airport,Аэропорт Мома
32510,UEMO,medium_airport,Olyokminsk Airport,60.397499,120.471001,656,EU,RU,RU-SA,Olyokminsk,yes,UEMO,OLZ,NA,NA,https://en.wikipedia.org/wiki/Olyokminsk_Airport,"Olekminsk Airport, Аэропорт Олёкминск, Аэропорт Олекминск"
44662,UEMT,medium_airport,Ust-Nera Airport,64.550003051758,143.11500549316,1805,EU,RU,RU-SA,Ust-Nera,yes,UEMT,USR,NA,NA,https://en.wikipedia.org/wiki/Ust-Nera_Airport,"УЕМТ, Аэропорт Усть-Нера"
43006,UENW,medium_airport,Vilyuisk Airport,63.75666809082,121.69333648682,361,AS,RU,RU-SA,Vilyuisk,yes,UENW,VYI,NA,NA,https://en.wikipedia.org/wiki/Vilyuisk_Airport,"УЕНВ, Вилюйск"
32512,UERL,medium_airport,Lensk Airport,60.7206001282,114.825996399,801,AS,RU,RU-SA,Lensk,yes,UERL,ULK,NA,NA,https://en.wikipedia.org/wiki/Lensk_Airport,NA
6448,UERP,medium_airport,Polyarny Airport,66.4003982544,112.029998779,1660,AS,RU,RU-SA,Yakutia,yes,UERP,PYJ,NA,NA,https://en.wikipedia.org/wiki/Polyarny_Airport,Аэропорт Полярный
6449,UERR,medium_airport,Mirny Airport,62.534698486328125,114.03900146484375,1156,AS,RU,RU-SA,Mirny,yes,UERR,MJZ,NA,NA,https://en.wikipedia.org/wiki/Mirny_Airport,NA
44870,UERS,medium_airport,Saskylakh Airport,71.92790222168,114.08000183105,NA,EU,RU,RU-SA,Saskylakh,yes,UERS,SYS,NA,NA,https://en.wikipedia.org/wiki/Saskylakh_Airport,"УЕРС, Аэропорт Саскылах"
316761,UESK,medium_airport,Srednekolymsk Airport,67.4805,153.7364,60,EU,RU,RU-SA,Srednekolymsk,yes,UESK,SEK,NA,NA,https://en.wikipedia.org/wiki/Srednekolymsk_Airport,"УЕСК, Среднеколымск"
32514,UESO,medium_airport,Chokurdakh Airport,70.62310028076172,147.90199279785156,151,AS,RU,RU-SA,Chokurdah,yes,UESO,CKH,NA,NA,https://en.wikipedia.org/wiki/Chokurdakh_Airport,"Chokurdah Airport, Cokurdah Airport, Аэропорт Чокурдах"
30870,UESS,medium_airport,Cherskiy Airport,68.7406005859375,161.33799743652344,20,AS,RU,RU-SA,Cherskiy,yes,UESS,CYX,NA,NA,https://en.wikipedia.org/wiki/Chersky_Airport,"Chersky Airport, Аэропорт Черский"
6450,UEST,medium_airport,Tiksi Airport,71.697700500488,128.90299987793,26,AS,RU,RU-SA,Tiksi,yes,UEST,IKS,NA,NA,https://en.wikipedia.org/wiki/Tiksi_Airport,"УЕСТ, Аеропорт Тикси"
42980,UESU,medium_airport,Zyryanka Airport,65.7485,150.8889,140,AS,RU,RU-SA,Zyryanka,yes,UESU,ZKP,NA,NA,https://en.wikipedia.org/wiki/Zyryanka_Airport,"УЕСУ, Аэропорт Зырянка"
6451,UGKO,medium_airport,Kopitnari Airport,42.176700592,42.4826011658,223,AS,GE,GE-IM,Kutaisi,yes,UGKO,KUT,NA,NA,https://en.wikipedia.org/wiki/Kopitnari_Airport,NA
6452,UGSB,medium_airport,Batumi International Airport,41.6102981567,41.5997009277,105,AS,GE,GE-AJ,Batumi,yes,UGSB,BUS,NA,NA,https://en.wikipedia.org/wiki/Batumi_International_Airport,NA
3092,UGSS,medium_airport,Sukhumi Babushara /  Vladislav Ardzinba International Airport,42.8582,41.128101,53,AS,GE,GE-AB,Sukhumi,yes,UGSS,SUI,NA,NA,https://en.wikipedia.org/wiki/Sukhumi_Babushara_Airport,"Babushara Airport, Sukhumi Dranda, UG29, URAS"
6453,UGTB,large_airport,Tbilisi International Airport,41.6692008972,44.95470047,1624,AS,GE,GE-TB,Tbilisi,yes,UGTB,TBS,NA,http://www.tbilisiairport.com/,https://en.wikipedia.org/wiki/Tbilisi_International_Airport,თბილისის საერთაშორისო აეროპორტი
6454,UHBB,medium_airport,Ignatyevo Airport,50.42539978027344,127.41200256347656,638,AS,RU,RU-AMU,Blagoveschensk,yes,UHBB,BQS,NA,NA,https://en.wikipedia.org/wiki/Ignatyevo_Airport,"Blagoveschensk Airport, Blagoveshchensk Airport, Аэропорт Игнатьево, Аэропорт Благовещенск"
6455,UHHH,large_airport,Khabarovsk-Novy Airport,48.52799987793,135.18800354004,244,AS,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV,NA,http://airkhv.ru/,https://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,Аэропорт Хабаровск-Новый
32517,UHKD,medium_airport,Dzemgi Airport,50.60559844970703,137.08099365234375,89,AS,RU,RU-KHA,Komsomolsk-na-Amur,yes,UHKD,NA,NA,NA,https://en.wikipedia.org/wiki/Dzemgi_Airport,NA
31790,UHKK,medium_airport,Komsomolsk-on-Amur Airport,50.409000396728516,136.9340057373047,92,AS,RU,RU-KHA,Komsomolsk-on-Amur,yes,UHKK,KXK,NA,NA,https://en.wikipedia.org/wiki/Komsomolsk-on-Amur_Airport,"Komsomolsk-na-Amure Airport, Khurba Airport, Аэропорт Комсомольск-на-Амуре, Аэропорт Хурба"
6456,UHMA,medium_airport,Ugolny Yuri Ryktheu Airport,64.734902,177.740997,194,EU,RU,RU-CHU,Anadyr,yes,UHMA,DYR,NA,NA,https://en.wikipedia.org/wiki/Ugolny_Airport,"Аnadyr Airport, Аэропорт Анадырь"
44659,UHMF,medium_airport,Omsukchan Airport,62.457000732421875,155.7449951171875,1732,EU,RU,RU-MAG,Omsukchan,yes,UHMF,NA,NA,NA,NA,Аэропорт Омсукчан
42960,UHMG,medium_airport,Chaybukha Airport,61.834999084472656,160.54800415039062,207,AS,RU,RU-MAG,Chaybukha,yes,UHMG,NA,NA,NA,https://en.wikipedia.org/wiki/Chaybukha_Airport,"Airport Chaibukha,Airport Gizhiga, Аэропорт Чайбуха, Аэропорт Гижига"
44473,UHMK,medium_airport,Keperveem Airport,67.845001,166.139999,623,EU,RU,RU-CHU,Keperveem,yes,UHMK,KPW,NA,NA,NA,"Keperveyem Airport, Аэропорт Кепервеем"
6458,UHMM,medium_airport,Sokol Airport,59.9109992980957,150.72000122070312,574,AS,RU,RU-MAG,Magadan,yes,UHMM,GDX,NA,NA,https://en.wikipedia.org/wiki/Sokol_Airport,NA
44611,UHNN,medium_airport,Nikolayevsk-na-Amure Airport,53.154999,140.649994,170,EU,RU,RU-KHA,Nikolayevsk-na-Amure Airport,yes,UHNN,NLI,NA,NA,https://en.wikipedia.org/wiki/Nikolayevsk-on-Amur_Airport,"Nikolaevsk-na-Amure Airport, Nikolayevsk-on-Amur Airport, Аэропорт Николаевск-на-Амуре"
35177,UHOO,medium_airport,Okhotsk Airport,59.410064697265625,143.05650329589844,NA,AS,RU,RU-KHA,Okhotsk,yes,UHOO,OHO,NA,NA,https://en.wikipedia.org/wiki/Okhotsk_Airport,NA
6460,UHPP,medium_airport,Yelizovo Airport,53.16790008544922,158.45399475097656,131,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,yes,UHPP,PKC,NA,NA,https://en.wikipedia.org/wiki/Petropavlovsk-Kamchatsky_Airport,NA
6461,UHSS,medium_airport,Yuzhno-Sakhalinsk Airport,46.88869857788086,142.71800231933594,59,AS,RU,RU-SAK,Yuzhno-Sakhalinsk,yes,UHSS,UUS,NA,http://www.airportus.ru/,https://en.wikipedia.org/wiki/Yuzhno-Sakhalinsk_Airport,"Аэропорт Южно-Сахалинск, Khomutovo"
6462,UHWW,large_airport,Vladivostok International Airport,43.396256,132.148155,59,EU,RU,RU-PRI,Artyom,yes,UHWW,VVO,NA,http://www.vladivostokavia.ru/en/airport/,https://en.wikipedia.org/wiki/Vladivostok_International_Airport,Vladivostok-Knevichi Airport
6463,UIAA,medium_airport,Chita-Kadala Airport,52.026299,113.306,2272,EU,RU,RU-CHI,Chita,yes,UIAA,HTA,NA,http://aerochita.ru/,https://en.wikipedia.org/wiki/Kadala_Airport,NA
6464,UIBB,medium_airport,Bratsk Airport,56.370601654052734,101.697998046875,1610,AS,RU,RU-IRK,Bratsk,yes,UIBB,BTK,NA,NA,https://en.wikipedia.org/wiki/Bratsk_Airport,Аэропорт Братск
6465,UIII,medium_airport,Irkutsk Airport,52.268001556396,104.38899993896,1675,AS,RU,RU-IRK,Irkutsk,yes,UIII,IKT,NA,http://www.iktport.ru/,https://en.wikipedia.org/wiki/Irkutsk_Airport,NA
42930,UITT,medium_airport,Ust-Kut Airport,56.8567008972168,105.7300033569336,2188,AS,RU,RU-IRK,Ust-Kut,yes,UITT,UKX,NA,NA,https://en.wikipedia.org/wiki/Ust-Kut_Airport,Аэропорт Усть-Кут
6466,UIUU,medium_airport,Ulan-Ude Airport (Mukhino),51.80780029296875,107.43800354003906,1690,AS,RU,RU-BU,Ulan Ude,yes,UIUU,UUD,NA,NA,https://en.wikipedia.org/wiki/Ulan-Ude_Airport,Mukhino Airport
6467,UKBB,large_airport,Boryspil International Airport,50.345001220703125,30.894699096679688,427,EU,UA,UA-32,Kiev,yes,UKBB,KBP,NA,http://www.airport-borispol.kiev.ua/,https://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, Міжнародний аеропорт ""Бориспіль"""
6469,UKCM,medium_airport,Mariupol International Airport,47.07609939575195,37.44960021972656,251,EU,UA,UA-14,Mariupol,yes,UKCM,MPW,NA,http://www.maraero.com/,https://en.wikipedia.org/wiki/Mariupol_International_Airport,"Міжнародний аеропорт ""Маріуполь"""
6470,UKCW,medium_airport,Luhansk International Airport,48.4174003601,39.3740997314,636,EU,UA,UA-09,Luhansk,yes,UKCW,VSG,NA,NA,https://en.wikipedia.org/wiki/Luhansk_International_Airport,"Lugansk International Airport, Міжнародний аеропорт Луганськ, Аэропорт Луганск"
6471,UKDD,medium_airport,Dnipropetrovsk International Airport,48.357200622558594,35.10060119628906,481,EU,UA,UA-12,Dnipropetrovsk,yes,UKDD,DNK,NA,NA,https://en.wikipedia.org/wiki/Dnipropetrovsk_International_Airport,"Міжнародний аеропорт ""Дніпропетровськ"""
6472,UKDE,medium_airport,Zaporizhzhia International Airport,47.867000579833984,35.31570053100586,373,EU,UA,UA-23,Zaporizhia,yes,UKDE,OZH,NA,NA,https://en.wikipedia.org/wiki/Zaporizhia_International_Airport,"Zaporozhye Airport, Міжнародний аеропорт Запоріжжя, Аэропорт Запорожье"
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,408,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG,NA,NA,https://en.wikipedia.org/wiki/Kryvyi_Rih_International_Airport,"Lozuvatka International Airport, Міжнародний аеропорт ""Кривий Ріг"""
6474,UKFF,large_airport,Simferopol International Airport,45.0522,33.975101,639,EU,RU,RU-U-A,Simferopol,yes,UKFF,SIP,URFF,https://new.sipaero.ru/,https://en.wikipedia.org/wiki/Simferopol_International_Airport,NA
6476,UKHH,large_airport,Kharkiv International Airport,49.924800872802734,36.290000915527344,508,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,NA,http://www.airport.kharkov.ua/,https://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, Міжнародний аеропорт ""Харків"""
6478,UKKK,medium_airport,Kiev Zhuliany International Airport,50.40194,30.45194,587,EU,UA,UA-32,Kiev,yes,UKKK,IEV,NA,https://iev.aero/,https://en.wikipedia.org/wiki/Kyiv_International_Airport_(Zhuliany),"Міжнародний аеропорт ""Київ"""
6480,UKLI,medium_airport,Ivano-Frankivsk International Airport,48.88420104980469,24.686100006103516,919,EU,UA,UA-26,Ivano-Frankivsk,yes,UKLI,IFO,NA,http://www.aeroportifua.ifrastudio.com/index.php?area=2,https://en.wikipedia.org/wiki/Ivano-Frankivsk_International_Airport,Міжнародний аеропорт Івано-Франківськ
6481,UKLL,medium_airport,Lviv International Airport,49.8125,23.956100463867188,1071,EU,UA,UA-46,Lviv,yes,UKLL,LWO,NA,http://www.airport.lviv.ua/index.php?id=home&L=1,https://en.wikipedia.org/wiki/Lviv_International_Airport,"Міжнародний аеропорт ""Львів"""
6482,UKLN,medium_airport,Chernivtsi International Airport,48.259300231933594,25.98080062866211,826,EU,UA,UA-77,Chernivtsi,yes,UKLN,CWC,NA,NA,https://en.wikipedia.org/wiki/Chernivtsi_International_Airport,NA
6483,UKLR,medium_airport,Rivne International Airport,50.60710144042969,26.141599655151367,755,EU,UA,UA-19,Rivne,yes,UKLR,RWN,NA,http://www.aeroport.rv.ua/,https://en.wikipedia.org/wiki/Rivne_International_Airport,"Міжнародний аеропорт ""Рівне"""
6485,UKLU,medium_airport,Uzhhorod International Airport,48.634300231933594,22.263399124145508,383,EU,UA,UA-21,Uzhhorod,yes,UKLU,UDJ,NA,NA,https://en.wikipedia.org/wiki/Uzhhorod_International_Airport,"Міжнародний аеропорт ""Ужгород"""
6487,UKOO,large_airport,Odessa International Airport,46.42679977416992,30.67650032043457,172,EU,UA,UA-51,Odessa,yes,UKOO,ODS,NA,http://www.airport.od.ua/,https://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, Міжнародний аеропорт Одеса"
6488,ULAA,medium_airport,Talagi Airport,64.60030364990234,40.71670150756836,62,EU,RU,RU-ARK,Archangelsk,yes,ULAA,ARH,NA,NA,https://en.wikipedia.org/wiki/Talagi_Airport,"Арха́нгельск, Archangel"
32040,ULAM,medium_airport,Naryan Mar Airport,67.63999938964844,53.12189865112305,36,EU,RU,RU-NEN,Naryan Mar,yes,ULAM,NNM,NA,NA,https://en.wikipedia.org/wiki/Naryan-Mar_Airport,Нарья́н-Мар
30819,ULBC,medium_airport,Cherepovets Airport,59.273601532,38.015800476100004,377,EU,RU,RU-VLG,Cherepovets,yes,ULWC,CEE,NA,NA,https://en.wikipedia.org/wiki/Cherepovets_Airport,"УЛВЦ, Череповец"
30643,ULDD,medium_airport,Amderma Airport,69.76329803466797,61.556400299072266,13,AS,RU,RU-NEN,Amderma,yes,ULDD,AMV,NA,NA,https://en.wikipedia.org/wiki/Amderma_Airport,NA
31780,ULKK,medium_airport,Kotlas Airport,61.235801696777344,46.6974983215332,184,EU,RU,RU-ARK,Kotlas,yes,ULKK,KSZ,NA,NA,https://en.wikipedia.org/wiki/Kotlas_Airport,Аэропорт Котлас
6489,ULLI,large_airport,Pulkovo Airport,59.80030059814453,30.262500762939453,78,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,NA,http://www.pulkovoairport.ru/,https://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd"
6490,ULMM,medium_airport,Murmansk Airport,68.78170013427734,32.75080108642578,266,EU,RU,RU-MUR,Murmansk,yes,ULMM,MMK,NA,http://www.airport-murmansk.ru/,https://en.wikipedia.org/wiki/Murmansk_Airport,NA
6491,ULOO,medium_airport,Pskov Airport,57.78390121459961,28.395599365234375,154,EU,RU,RU-PSK,Pskov,yes,ULOO,PKV,NA,NA,https://en.wikipedia.org/wiki/Pskov_Airport,NA
6492,ULPB,medium_airport,Petrozavodsk Airport,61.88520050048828,34.154701232910156,151,EU,RU,RU-KR,Petrozavodsk,yes,ULPB,PES,NA,NA,https://en.wikipedia.org/wiki/Petrozavodsk_Airport,"Besovets Airport, Аэропорт Петрозаводск, Аэропорт Бесовец"
6495,UMBB,medium_airport,Brest Airport,52.108299,23.8981,468,EU,BY,BY-BR,Brest,yes,UMBB,BQT,NA,NA,https://en.wikipedia.org/wiki/Brest_Airport,Аэропорт Брест
6496,UMGG,medium_airport,Gomel Airport,52.527000427246094,31.016700744628906,472,EU,BY,BY-HO,Gomel,yes,UMGG,GME,NA,http://www.gomelavia.com/,https://en.wikipedia.org/wiki/Gomel_Airport,NA
6498,UMKK,medium_airport,Khrabrovo Airport,54.88999938964844,20.592599868774414,42,EU,RU,RU-KGD,Kaliningrad,yes,UMKK,KGD,NA,NA,https://en.wikipedia.org/wiki/Khrabrovo_Airport,NA
6499,UMMG,medium_airport,Hrodna Airport,53.60200119018555,24.053800582885742,443,EU,BY,BY-HR,Hrodna,yes,UMMG,GNA,NA,NA,https://en.wikipedia.org/wiki/Hrodna_Airport,"Grodno Airport, Гро́дна"
6501,UMMS,large_airport,Minsk National Airport,53.882499694824,28.030700683594,670,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,NA,http://airport.by/en,https://en.wikipedia.org/wiki/Minsk_National_Airport,"Нацыянальны аэрапорт, Minsk 2 Airport"
6502,UMOO,medium_airport,Mogilev Airport,53.954898834228516,30.09510040283203,637,EU,BY,BY-MA,Mogilev,yes,UMOO,MVQ,NA,NA,https://en.wikipedia.org/wiki/Mogilev_Airport,NA
6503,UNAA,medium_airport,Abakan Airport,53.7400016784668,91.38500213623047,831,AS,RU,RU-KK,Abakan,yes,UNAA,ABA,NA,NA,https://en.wikipedia.org/wiki/Abakan_Airport,NA
6504,UNBB,medium_airport,Barnaul Airport,53.363800048828125,83.53849792480469,837,AS,RU,RU-ALT,Barnaul,yes,UNBB,BAX,NA,http://airaltay.ru/,https://en.wikipedia.org/wiki/Barnaul_Airport,"Аэропорт Барнаул, Barnaul West, Mikhaylovka, Novomikhaylovka"
6505,UNEE,medium_airport,Kemerovo Airport,55.27009963989258,86.1072006225586,863,AS,RU,RU-KEM,Kemerovo,yes,UNEE,KEJ,NA,NA,https://en.wikipedia.org/wiki/Kemerovo_Airport,NA
30995,UNII,medium_airport,Yeniseysk Airport,58.47420120239258,92.11250305175781,253,AS,RU,RU-KYA,Yeniseysk,yes,UNII,EIE,NA,NA,https://en.wikipedia.org/wiki/Yeniseysk_Airport,"Yeniseisk Airport, Аэропорт Енисейск"
42956,UNIS,medium_airport,Severo-Yeniseysk Airport,60.373299,93.011703,1706,EU,RU,RU-KYA,Severo-Yeniseysk,yes,UNIS,NA,NA,NA,https://en.wikipedia.org/wiki/Severo-Eniseysk_Airport,"Severo-Eniseisk Airport, Аэропорт Северо-Енисейск"
32544,UNIW,medium_airport,Vanavara Airport,60.356229,102.309641,892,EU,RU,RU-KYA,Vanavara,yes,UNIW,NA,NA,NA,https://en.wikipedia.org/wiki/Vanavara_Airport,Аэропорт Ванавара
6506,UNKL,large_airport,Yemelyanovo Airport,56.172901,92.493301,942,EU,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,NA,http://www.kja.aero,https://en.wikipedia.org/wiki/Krasnoyarsk_Yemelyanovo_Airport,NA
44425,UNKM,medium_airport,Cheremshanka Airport,56.176998138399995,92.5400009155,NA,AS,RU,RU-KYA,Krasnoyarsk,yes,UNKM,NA,NA,http://www.cheremshanka.ru/,NA,Аэропорт Черемшанка
31793,UNKY,medium_airport,Kyzyl Airport,51.66939926147461,94.40059661865234,2123,AS,RU,RU-TY,Kyzyl,yes,UNKY,KYZ,NA,NA,https://en.wikipedia.org/wiki/Kyzyl_Airport,NA
6507,UNNT,large_airport,Tolmachevo Airport,55.012599945068,82.650703430176,365,AS,RU,RU-NVS,Novosibirsk,yes,UNNT,OVB,NA,http://eng.tolmachevo.ru/,https://en.wikipedia.org/wiki/Tolmachevo_Airport,NA
6508,UNOO,medium_airport,Omsk Central Airport,54.96699905395508,73.31050109863281,311,AS,RU,RU-OMS,Omsk,yes,UNOO,OMS,NA,NA,https://en.wikipedia.org/wiki/Tsentralny_Airport,Omsk Tsentralny Airport
32468,UNTT,medium_airport,Bogashevo Airport,56.380298614502,85.208297729492,597,AS,RU,RU-TOM,Tomsk,yes,UNTT,TOF,NA,http://www.tomskairport.ru,https://en.wikipedia.org/wiki/Bogashevo_Airport,NA
32045,UNWW,medium_airport,Spichenkovo Airport,53.811401,86.877197,1024,EU,RU,RU-KEM,Novokuznetsk,yes,UNWW,NOZ,NA,NA,https://en.wikipedia.org/wiki/Spichenkovo_Airport,NA
6509,UOHH,medium_airport,Khatanga Airport,71.97810363769531,102.49099731445312,95,AS,RU,RU-KYA,Khatanga,yes,UOHH,HTG,NA,NA,https://en.wikipedia.org/wiki/Khatanga_Airport,NA
31660,UOII,medium_airport,Igarka Airport,67.43720245361328,86.62190246582031,82,AS,RU,RU-KYA,Igarka,yes,UOII,IAA,NA,NA,https://en.wikipedia.org/wiki/Igarka_Airport,NA
6510,UOOO,medium_airport,Norilsk-Alykel Airport,69.31109619140625,87.33219909667969,574,AS,RU,RU-KYA,Norilsk,yes,UOOO,NSK,NA,NA,https://en.wikipedia.org/wiki/Norilsk_Alykel_Airport,NA
6511,URKA,medium_airport,Anapa Vityazevo Airport,45.002101898193,37.347301483154,174,EU,RU,RU-KDA,Anapa,yes,URKA,AAQ,NA,http://basel.aero/en/anapa/,https://en.wikipedia.org/wiki/Anapa_Airport,Vityazevo Airport
45191,URKE,medium_airport,Yeysk Airport,46.68,38.21,60,EU,RU,RU-KDA,Yeysk,yes,URKE,EIK,NA,NA,https://en.wikipedia.org/wiki/Yeysk_Airport,"Eysk Airport, Аэропорт Ейск, УРКЕ"
